Longitud Sexa finca;Latitud Sexa finca;Municipio Finca;HORA INICIO TURNO;HORA FIN TURNO;FINCA;FECHA;lat_decimal;lon_decimal;fecha_dt;hora_inicio_turno_dt;hora_fin_turno_dt;fecha_clima;lat_key;lon_key;fecha_key;clima_fuente;clima_temp_promedio_dia_c;clima_temp_min_dia_c;clima_temp_max_dia_c;clima_precipitacion_dia_mm;clima_viento_promedio_dia_kmh;clima_presion_promedio_dia_hpa;clima_horas_validas_dia;clima_horas_lluvia_dia;clima_observacion_dia;clima_estado_dia;fue_lluvioso_dia;clima_imputado
76°29'25.4''W;3°50'31.0''N;Restrepo;6:00:00;14:00:00;34SUIZA;02/01/2026;3.841944444;-76.49038889;02/01/2026;02/01/2026 6:00;02/01/2026 14:00;02/01/2026;3.84194;-76.49039;02/01/2026;Meteostat Daily;23.4;20;28;3.2;7.1;1014.7;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°29'25.4''W;3°50'31.0''N;Restrepo;14:00:00;22:00:00;34SUIZA;02/01/2026;3.841944444;-76.49038889;02/01/2026;02/01/2026 14:00;02/01/2026 22:00;02/01/2026;3.84194;-76.49039;02/01/2026;Meteostat Daily;23.4;20;28;3.2;7.1;1014.7;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°29'25.4''W;3°50'31.0''N;Restrepo;22:00:00;6:00:00;34SUIZA;02/01/2026;3.841944444;-76.49038889;02/01/2026;02/01/2026 22:00;03/01/2026 6:00;02/01/2026;3.84194;-76.49039;02/01/2026;Meteostat Daily;23.4;20;28;3.2;7.1;1014.7;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°29'25.4''W;3°50'31.0''N;Restrepo;6:00:00;14:00:00;34SUIZA;03/01/2026;3.841944444;-76.49038889;03/01/2026;03/01/2026 6:00;03/01/2026 14:00;03/01/2026;3.84194;-76.49039;03/01/2026;Meteostat Daily;23.5;19;30;23.5;9.5;1015;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°29'25.4''W;3°50'31.0''N;Restrepo;14:00:00;22:00:00;34SUIZA;03/01/2026;3.841944444;-76.49038889;03/01/2026;03/01/2026 14:00;03/01/2026 22:00;03/01/2026;3.84194;-76.49039;03/01/2026;Meteostat Daily;23.5;19;30;23.5;9.5;1015;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;6:00:00;14:00:00;13INDOS;06/01/2026;4.175694444;-75.84130556;06/01/2026;06/01/2026 6:00;06/01/2026 14:00;06/01/2026;4.17569;-75.84131;06/01/2026;Open-Meteo Archive;17.1;14.8;20.5;21.3;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;14:00:00;22:00:00;13INDOS;06/01/2026;4.175694444;-75.84130556;06/01/2026;06/01/2026 14:00;06/01/2026 22:00;06/01/2026;4.17569;-75.84131;06/01/2026;Open-Meteo Archive;17.1;14.8;20.5;21.3;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;06/01/2026;4.117777778;-75.86311111;06/01/2026;06/01/2026 6:00;06/01/2026 14:00;06/01/2026;4.11778;-75.86311;06/01/2026;Open-Meteo Archive;14.8;12;18.1;26.4;6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;06/01/2026;4.117777778;-75.86311111;06/01/2026;06/01/2026 14:00;06/01/2026 22:00;06/01/2026;4.11778;-75.86311;06/01/2026;Open-Meteo Archive;14.8;12;18.1;26.4;6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;07/01/2026;4.117777778;-75.86311111;07/01/2026;07/01/2026 6:00;07/01/2026 14:00;07/01/2026;4.11778;-75.86311;07/01/2026;Open-Meteo Archive;15;11.5;18.9;22.6;7.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;6:00:00;14:00:00;13INDOS;07/01/2026;4.175694444;-75.84130556;07/01/2026;07/01/2026 6:00;07/01/2026 14:00;07/01/2026;4.17569;-75.84131;07/01/2026;Open-Meteo Archive;17.4;14.7;21.3;15.2;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;14:00:00;22:00:00;13INDOS;07/01/2026;4.175694444;-75.84130556;07/01/2026;07/01/2026 14:00;07/01/2026 22:00;07/01/2026;4.17569;-75.84131;07/01/2026;Open-Meteo Archive;17.4;14.7;21.3;15.2;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;07/01/2026;4.117777778;-75.86311111;07/01/2026;07/01/2026 14:00;07/01/2026 22:00;07/01/2026;4.11778;-75.86311;07/01/2026;Open-Meteo Archive;15;11.5;18.9;22.6;7.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;6:00:00;14:00:00;13INDOS;08/01/2026;4.175694444;-75.84130556;08/01/2026;08/01/2026 6:00;08/01/2026 14:00;08/01/2026;4.17569;-75.84131;08/01/2026;Open-Meteo Archive;17.1;13.5;20.6;20.3;7.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;14:00:00;22:00:00;13INDOS;08/01/2026;4.175694444;-75.84130556;08/01/2026;08/01/2026 14:00;08/01/2026 22:00;08/01/2026;4.17569;-75.84131;08/01/2026;Open-Meteo Archive;17.1;13.5;20.6;20.3;7.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;08/01/2026;4.117777778;-75.86311111;08/01/2026;08/01/2026 6:00;08/01/2026 14:00;08/01/2026;4.11778;-75.86311;08/01/2026;Open-Meteo Archive;14.5;10.8;18.2;26.1;6.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;08/01/2026;4.117777778;-75.86311111;08/01/2026;08/01/2026 14:00;08/01/2026 22:00;08/01/2026;4.11778;-75.86311;08/01/2026;Open-Meteo Archive;14.5;10.8;18.2;26.1;6.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;6:00:00;14:00:00;13INDOS;10/01/2026;4.175694444;-75.84130556;10/01/2026;10/01/2026 6:00;10/01/2026 14:00;10/01/2026;4.17569;-75.84131;10/01/2026;Open-Meteo Archive;17;15.1;19.7;45.8;5.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;14:00:00;22:00:00;13INDOS;10/01/2026;4.175694444;-75.84130556;10/01/2026;10/01/2026 14:00;10/01/2026 22:00;10/01/2026;4.17569;-75.84131;10/01/2026;Open-Meteo Archive;17;15.1;19.7;45.8;5.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;10/01/2026;4.117777778;-75.86311111;10/01/2026;10/01/2026 6:00;10/01/2026 14:00;10/01/2026;4.11778;-75.86311;10/01/2026;Open-Meteo Archive;14.8;12.4;17.5;42.2;7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;10/01/2026;4.117777778;-75.86311111;10/01/2026;10/01/2026 14:00;10/01/2026 22:00;10/01/2026;4.11778;-75.86311;10/01/2026;Open-Meteo Archive;14.8;12.4;17.5;42.2;7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;6:00:00;14:00:00;13CANAD;11/01/2026;4.1755;-75.85825;11/01/2026;11/01/2026 6:00;11/01/2026 14:00;11/01/2026;4.1755;-75.85825;11/01/2026;Open-Meteo Archive;15;13.9;16.4;32;6.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;14:00:00;22:00:00;13CANAD;11/01/2026;4.1755;-75.85825;11/01/2026;11/01/2026 14:00;11/01/2026 22:00;11/01/2026;4.1755;-75.85825;11/01/2026;Open-Meteo Archive;15;13.9;16.4;32;6.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;11/01/2026;4.117777778;-75.86311111;11/01/2026;11/01/2026 6:00;11/01/2026 14:00;11/01/2026;4.11778;-75.86311;11/01/2026;Open-Meteo Archive;14.6;13.4;16;47.4;7.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;11/01/2026;4.117777778;-75.86311111;11/01/2026;11/01/2026 14:00;11/01/2026 22:00;11/01/2026;4.11778;-75.86311;11/01/2026;Open-Meteo Archive;14.6;13.4;16;47.4;7.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'10.8''W;4°08'12.2''N;Sevilla;6:00:00;14:00:00;13ALSAC;12/01/2026;4.136722222;-75.86966667;12/01/2026;12/01/2026 6:00;12/01/2026 14:00;12/01/2026;4.13672;-75.86967;12/01/2026;Open-Meteo Archive;14;13.1;15.4;21.6;5.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;12/01/2026;4.117777778;-75.86311111;12/01/2026;12/01/2026 6:00;12/01/2026 14:00;12/01/2026;4.11778;-75.86311;12/01/2026;Open-Meteo Archive;14.3;13.4;16;28.3;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;12/01/2026;4.117777778;-75.86311111;12/01/2026;12/01/2026 14:00;12/01/2026 22:00;12/01/2026;4.11778;-75.86311;12/01/2026;Open-Meteo Archive;14.3;13.4;16;28.3;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;14:00:00;22:00:00;13CANAD;12/01/2026;4.1755;-75.85825;12/01/2026;12/01/2026 14:00;12/01/2026 22:00;12/01/2026;4.1755;-75.85825;12/01/2026;Open-Meteo Archive;14.6;13.7;16;21.6;5.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;6:00:00;14:00:00;13CANAD;14/01/2026;4.1755;-75.85825;14/01/2026;14/01/2026 6:00;14/01/2026 14:00;14/01/2026;4.1755;-75.85825;14/01/2026;Open-Meteo Archive;14.9;10.7;18.5;24;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;14:00:00;22:00:00;13CANAD;14/01/2026;4.1755;-75.85825;14/01/2026;14/01/2026 14:00;14/01/2026 22:00;14/01/2026;4.1755;-75.85825;14/01/2026;Open-Meteo Archive;14.9;10.7;18.5;24;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;14/01/2026;4.117777778;-75.86311111;14/01/2026;14/01/2026 6:00;14/01/2026 14:00;14/01/2026;4.11778;-75.86311;14/01/2026;Open-Meteo Archive;14.7;10.4;19.2;14.9;8.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;14/01/2026;4.117777778;-75.86311111;14/01/2026;14/01/2026 14:00;14/01/2026 22:00;14/01/2026;4.11778;-75.86311;14/01/2026;Open-Meteo Archive;14.7;10.4;19.2;14.9;8.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;6:00:00;14:00:00;13CANAD;15/01/2026;4.1755;-75.85825;15/01/2026;15/01/2026 6:00;15/01/2026 14:00;15/01/2026;4.1755;-75.85825;15/01/2026;Open-Meteo Archive;14.8;12.9;16.8;24.1;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;14:00:00;22:00:00;13CANAD;15/01/2026;4.1755;-75.85825;15/01/2026;15/01/2026 14:00;15/01/2026 22:00;15/01/2026;4.1755;-75.85825;15/01/2026;Open-Meteo Archive;14.8;12.9;16.8;24.1;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;15/01/2026;4.117777778;-75.86311111;15/01/2026;15/01/2026 6:00;15/01/2026 14:00;15/01/2026;4.11778;-75.86311;15/01/2026;Open-Meteo Archive;14.6;12.7;16.7;12.6;7.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;15/01/2026;4.117777778;-75.86311111;15/01/2026;15/01/2026 14:00;15/01/2026 22:00;15/01/2026;4.11778;-75.86311;15/01/2026;Open-Meteo Archive;14.6;12.7;16.7;12.6;7.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;6:00:00;14:00:00;13CANAD;15/01/2026;4.1755;-75.85825;15/01/2026;15/01/2026 6:00;15/01/2026 14:00;15/01/2026;4.1755;-75.85825;15/01/2026;Open-Meteo Archive;14.8;12.9;16.8;24.1;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'29.7''W;4°10'31.8''N;Sevilla;14:00:00;22:00:00;13CANAD;15/01/2026;4.1755;-75.85825;15/01/2026;15/01/2026 14:00;15/01/2026 22:00;15/01/2026;4.1755;-75.85825;15/01/2026;Open-Meteo Archive;14.8;12.9;16.8;24.1;6.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;15/01/2026;4.117777778;-75.86311111;15/01/2026;15/01/2026 6:00;15/01/2026 14:00;15/01/2026;4.11778;-75.86311;15/01/2026;Open-Meteo Archive;14.6;12.7;16.7;12.6;7.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;15/01/2026;4.108;-75.87594444;15/01/2026;15/01/2026 14:00;15/01/2026 22:00;15/01/2026;4.108;-75.87594;15/01/2026;Open-Meteo Archive;12.8;11;14.9;12.6;7.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;08/01/2026;4.069972222;-76.40744444;08/01/2026;08/01/2026 6:00;08/01/2026 14:00;08/01/2026;4.06997;-76.40744;08/01/2026;Open-Meteo Archive;16.3;14;19.9;7.5;10.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;08/01/2026;4.069972222;-76.40744444;08/01/2026;08/01/2026 14:00;08/01/2026 22:00;08/01/2026;4.06997;-76.40744;08/01/2026;Open-Meteo Archive;16.3;14;19.9;7.5;10.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;09/01/2026;4.069972222;-76.40744444;09/01/2026;09/01/2026 6:00;09/01/2026 14:00;09/01/2026;4.06997;-76.40744;09/01/2026;Open-Meteo Archive;16.1;14.1;19.9;68.6;8.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;09/01/2026;4.069972222;-76.40744444;09/01/2026;09/01/2026 14:00;09/01/2026 22:00;09/01/2026;4.06997;-76.40744;09/01/2026;Open-Meteo Archive;16.1;14.1;19.9;68.6;8.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;10/01/2026;4.069972222;-76.40744444;10/01/2026;10/01/2026 14:00;10/01/2026 22:00;10/01/2026;4.06997;-76.40744;10/01/2026;Open-Meteo Archive;15.8;14.7;17.6;71.8;7.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;10/01/2026;4.069972222;-76.40744444;10/01/2026;10/01/2026 6:00;10/01/2026 14:00;10/01/2026;4.06997;-76.40744;10/01/2026;Open-Meteo Archive;15.8;14.7;17.6;71.8;7.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;11/01/2026;4.069972222;-76.40744444;11/01/2026;11/01/2026 6:00;11/01/2026 14:00;11/01/2026;4.06997;-76.40744;11/01/2026;Open-Meteo Archive;15.6;14.5;17.2;82.1;6.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;11/01/2026;4.069972222;-76.40744444;11/01/2026;11/01/2026 14:00;11/01/2026 22:00;11/01/2026;4.06997;-76.40744;11/01/2026;Open-Meteo Archive;15.6;14.5;17.2;82.1;6.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;12/01/2026;4.069972222;-76.40744444;12/01/2026;12/01/2026 14:00;12/01/2026 22:00;12/01/2026;4.06997;-76.40744;12/01/2026;Open-Meteo Archive;15.3;14.3;16.9;49.5;4.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;12/01/2026;4.069972222;-76.40744444;12/01/2026;12/01/2026 6:00;12/01/2026 14:00;12/01/2026;4.06997;-76.40744;12/01/2026;Open-Meteo Archive;15.3;14.3;16.9;49.5;4.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;12/01/2026;4.069972222;-76.40744444;12/01/2026;12/01/2026 14:00;12/01/2026 22:00;12/01/2026;4.06997;-76.40744;12/01/2026;Open-Meteo Archive;15.3;14.3;16.9;49.5;4.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;13/01/2026;4.069972222;-76.40744444;13/01/2026;13/01/2026 6:00;13/01/2026 14:00;13/01/2026;4.06997;-76.40744;13/01/2026;Open-Meteo Archive;16;14.3;19.2;33.6;10;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;13/01/2026;4.069972222;-76.40744444;13/01/2026;13/01/2026 14:00;13/01/2026 22:00;13/01/2026;4.06997;-76.40744;13/01/2026;Open-Meteo Archive;16;14.3;19.2;33.6;10;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;13/01/2026;4.069972222;-76.40744444;13/01/2026;13/01/2026 6:00;13/01/2026 14:00;13/01/2026;4.06997;-76.40744;13/01/2026;Open-Meteo Archive;16;14.3;19.2;33.6;10;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;14/01/2026;4.069972222;-76.40744444;14/01/2026;14/01/2026 6:00;14/01/2026 14:00;14/01/2026;4.06997;-76.40744;14/01/2026;Open-Meteo Archive;16.3;13.8;20.7;4.8;11.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;14/01/2026;4.069972222;-76.40744444;14/01/2026;14/01/2026 14:00;14/01/2026 22:00;14/01/2026;4.06997;-76.40744;14/01/2026;Open-Meteo Archive;16.3;13.8;20.7;4.8;11.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;14/01/2026;4.069972222;-76.40744444;14/01/2026;14/01/2026 6:00;14/01/2026 14:00;14/01/2026;4.06997;-76.40744;14/01/2026;Open-Meteo Archive;16.3;13.8;20.7;4.8;11.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;14/01/2026;4.069972222;-76.40744444;14/01/2026;14/01/2026 14:00;14/01/2026 22:00;14/01/2026;4.06997;-76.40744;14/01/2026;Open-Meteo Archive;16.3;13.8;20.7;4.8;11.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;14/01/2026;4.069972222;-76.40744444;14/01/2026;14/01/2026 14:00;14/01/2026 22:00;14/01/2026;4.06997;-76.40744;14/01/2026;Open-Meteo Archive;16.3;13.8;20.7;4.8;11.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;15/01/2026;4.069972222;-76.40744444;15/01/2026;15/01/2026 6:00;15/01/2026 14:00;15/01/2026;4.06997;-76.40744;15/01/2026;Open-Meteo Archive;15.6;14.4;17.7;15.7;7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;14:00:00;22:00:00;31ALASK;15/01/2026;4.062944444;-76.41880556;15/01/2026;15/01/2026 14:00;15/01/2026 22:00;15/01/2026;4.06294;-76.41881;15/01/2026;Open-Meteo Archive;14.7;13.4;16.7;15.7;7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;15/01/2026;4.069972222;-76.40744444;15/01/2026;15/01/2026 6:00;15/01/2026 14:00;15/01/2026;4.06997;-76.40744;15/01/2026;Open-Meteo Archive;15.6;14.4;17.7;15.7;7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;15/01/2026;4.069972222;-76.40744444;15/01/2026;15/01/2026 14:00;15/01/2026 22:00;15/01/2026;4.06997;-76.40744;15/01/2026;Open-Meteo Archive;15.6;14.4;17.7;15.7;7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;06/01/2026;4.069972222;-76.40744444;06/01/2026;06/01/2026 14:00;06/01/2026 22:00;06/01/2026;4.06997;-76.40744;06/01/2026;Open-Meteo Archive;15.6;13.4;18;39.9;6.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;12/01/2026;4.069972222;-76.40744444;12/01/2026;12/01/2026 6:00;12/01/2026 14:00;12/01/2026;4.06997;-76.40744;12/01/2026;Open-Meteo Archive;15.3;14.3;16.9;49.5;4.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;08/01/2026;3.694388889;-76.57305556;08/01/2026;08/01/2026 6:00;08/01/2026 14:00;08/01/2026;3.69439;-76.57306;08/01/2026;Meteostat Daily;23.6;20;29;13.1;7.7;1013.3;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;08/01/2026;3.694388889;-76.57305556;08/01/2026;08/01/2026 14:00;08/01/2026 22:00;08/01/2026;3.69439;-76.57306;08/01/2026;Meteostat Daily;23.6;20;29;13.1;7.7;1013.3;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;09/01/2026;3.694388889;-76.57305556;09/01/2026;09/01/2026 6:00;09/01/2026 14:00;09/01/2026;3.69439;-76.57306;09/01/2026;Meteostat Daily;23.8;20;30;14.6;9.6;1013.9;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;09/01/2026;3.694388889;-76.57305556;09/01/2026;09/01/2026 14:00;09/01/2026 22:00;09/01/2026;3.69439;-76.57306;09/01/2026;Meteostat Daily;23.8;20;30;14.6;9.6;1013.9;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;10/01/2026;3.694388889;-76.57305556;10/01/2026;10/01/2026 6:00;10/01/2026 14:00;10/01/2026;3.69439;-76.57306;10/01/2026;Meteostat Daily;23.3;20;29;15.3;9.9;1014.4;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;10/01/2026;3.694388889;-76.57305556;10/01/2026;10/01/2026 14:00;10/01/2026 22:00;10/01/2026;3.69439;-76.57306;10/01/2026;Meteostat Daily;23.3;20;29;15.3;9.9;1014.4;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;11/01/2026;3.694388889;-76.57305556;11/01/2026;11/01/2026 6:00;11/01/2026 14:00;11/01/2026;3.69439;-76.57306;11/01/2026;Meteostat Daily;22.2;20;28;15.6;7.8;1014.8;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;11/01/2026;3.694388889;-76.57305556;11/01/2026;11/01/2026 14:00;11/01/2026 22:00;11/01/2026;3.69439;-76.57306;11/01/2026;Meteostat Daily;22.2;20;28;15.6;7.8;1014.8;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;12/01/2026;3.694388889;-76.57305556;12/01/2026;12/01/2026 6:00;12/01/2026 14:00;12/01/2026;3.69439;-76.57306;12/01/2026;Meteostat Daily;21.7;19;28;19.5;6.3;1015.4;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
